"number_severe_crashes"	"number_slight_crashes"	"total_traffic"	"dens_pop"	"perc_lav"
0	3	1897.5294011544	0.000610104357424079	0.769690927218345
1	4	1897.5294011544	0.000610104357424079	0.769690927218345
0	1	951.392063492064	0.00160612885643195	0.72108843537415
0	3	951.392063492064	0.00160612885643195	0.72108843537415
0	0	4124.93950216452	8.11606006033002e-05	0.718929254302103
0	1	6483.94325396825	0.00144590518853712	0.686035613870665
0	0	3661.9384920635	0.000920167119478798	0.715454545454545
0	0	3661.9384920635	0.000920167119478798	0.715454545454545
2	2	1443.74343434343	5.84165119241193e-05	0.739430543572045
0	0	1443.74343434343	5.84165119241193e-05	0.739430543572045
11	30	3464.06067821068	0.00289819692863096	0.634558093346574
3	11	3464.06067821068	0.00289819692863096	0.634558093346574
3	20	4147.32774170274	0.000808944818109734	0.847442680776014
2	4	4147.32774170274	0.000808944818109734	0.847442680776014
5	14	3661.9384920635	0.000920167119478798	0.715454545454545
4	23	3661.9384920635	0.000920167119478798	0.715454545454545
0	0	1033.26587301587	0.000405441976520165	0.675338189386056
0	0	1033.26587301587	0.000405441976520165	0.675338189386056
1	0	1206.75952380952	0.000437043687868475	0.777586206896552
1	0	1206.75952380952	0.000437043687868475	0.777586206896552
0	0	3036.07961760462	0.00104188905867529	0.761648745519713
0	1	3036.07961760462	0.00104188905867529	0.761648745519713
0	0	3661.9384920635	0.000920167119478798	0.715454545454545
1	9	4124.93950216452	0.000112070463795741	0.686758893280632
1	6	4124.93950216452	0.000112070463795741	0.686758893280632
0	1	4147.32774170274	0.000364577517132872	0.651969981238274
0	0	4147.32774170274	0.000364577517132872	0.651969981238274
8	12	2716.58293650794	0.000316021738840743	0.720532319391635
1	9	2716.58293650794	0.000316021738840743	0.720532319391635
0	5	1572.24166666667	0.0038863193370565	0.742063492063492
0	2	1572.24166666667	0.00561448233803491	0.754950495049505
0	5	1572.24166666667	0.00561448233803491	0.754950495049505
0	0	2779.62640692641	0.000733501636504371	0.652985074626866
0	0	2779.62640692641	0.000733501636504371	0.652985074626866
0	22	624.165873015873	0.00339034492989973	0.794270833333333
5	34	624.165873015873	0.00339034492989973	0.794270833333333
5	29	1634.19332611833	0.0028785375081774	0.740393626991565
3	5	1197.10198412698	0.00239897919835861	0.705827937095282
9	15	1197.10198412698	0.00239897919835861	0.705827937095282
0	0	1146.36976911977	0.000377573405078152	0.684162062615101
0	0	1146.36976911977	0.000377573405078152	0.684162062615101
3	6	1897.5294011544	0.000240151995000117	0.776012708498809
6	21	1897.5294011544	0.000240151995000117	0.776012708498809
0	2	1017.20674603175	0.00207824116124231	0.752502274795268
0	2	1017.20674603175	0.00207824116124231	0.752502274795268
6	21	1714.20555555556	0.00300902600209982	0.757819481680072
2	11	1714.20555555556	0.00300902600209982	0.757819481680072
0	1	1033.26587301587	0.000405441976520165	0.675338189386056
0	0	1033.26587301587	0.000405441976520165	0.675338189386056
0	1	1158.76143578644	0.000835965985709543	0.807712350182387
0	3	1158.76143578644	0.000835965985709543	0.807712350182387
1	3	17296.9825396826	0.00116327801819889	0.886317907444668
1	6	2002.86078643579	0.000416876703890923	0.742695570216777
0	0	2134.80068542569	0.000533136973462166	0.76289592760181
0	1	2134.80068542569	0.000533136973462166	0.76289592760181
0	0	2183.03373015873	0.00018865382729441	0.710843373493976
0	0	2183.03373015873	0.00018865382729441	0.710843373493976
0	1	5790.62896825397	0.0015814259527618	0.651423641069888
0	0	1219.99246031746	0.000392088829019944	0.598478444632291
0	0	1219.99246031746	0.000392088829019944	0.598478444632291
11	72	1807.26944444444	0.00315856380582556	0.547642928786359
7	56	1807.26944444444	0.00315856380582556	0.547642928786359
4	15	5441.75595238095	0.00172256969331503	0.743169398907104
4	38	5441.75595238095	0.00172256969331503	0.743169398907104
2	20	4067.75198412698	0.00227993602029481	0.652206432311144
0	2	8516.51587301588	0.000924578911952461	0.652329749103943
1	20	4067.75198412698	0.00227993602029481	0.652206432311144
0	0	1206.75952380952	0.000437043687868475	0.777586206896552
0	0	1206.75952380952	0.000437043687868475	0.777586206896552
0	0	3543.51904761905	0.00312187235736972	0.766756032171582
0	0	3543.51904761905	0.00312187235736972	0.766756032171582
0	0	6908.875	0.00196066042885175	0.607468123861566
0	2	17296.9825396826	0.00432771812878715	0.800888230940044
0	0	2183.03373015873	0.00018865382729441	0.710843373493976
0	0	3661.9384920635	0.00213428680294833	0.661087866108787
0	3	3661.9384920635	0.00213428680294833	0.661087866108787
0	0	1033.26587301587	0.000405441976520165	0.675338189386056
0	0	1033.26587301587	0.000405441976520165	0.675338189386056
0	0	6483.94325396825	0.00144590518853712	0.686035613870665
1	1	1443.74343434343	5.84165119241193e-05	0.739430543572045
0	1	1443.74343434343	5.84165119241193e-05	0.739430543572045
0	0	1572.24166666667	0.002843444218187	0.634030418250951
2	3	1572.24166666667	0.002843444218187	0.634030418250951
2	17	1857.85634920635	0.00186823739620171	0.606788079470199
1	2	1191.22936507936	0.00352517665815488	0.732907930720146
2	3	1191.22936507936	0.00352517665815488	0.732907930720146
2	6	1017.20674603175	0.00111610924668907	0.701195219123506
0	2	1017.20674603175	0.00111610924668907	0.701195219123506
1	14	951.392063492064	0.000672346663975484	0.754817275747508
6	14	951.392063492064	0.000672346663975484	0.754817275747508
0	0	1807.26944444444	0.00170146482627712	0.645559210526316
0	0	1807.26944444444	0.00170146482627712	0.645559210526316
1	1	2779.62640692641	0.000733501636504371	0.652985074626866
3	7	2779.62640692641	0.000733501636504371	0.652985074626866
4	18	1443.74343434343	7.95908515994243e-05	0.715579710144927
8	25	1443.74343434343	7.95908515994243e-05	0.715579710144927
3	8	2134.80068542569	0.000643140106892007	0.756195043964828
2	9	1333.92817460317	0.00252986407654689	0.698974836905871
0	2	1333.92817460317	0.00252986407654689	0.698974836905871
1	2	1064.21388888889	0.00240383416600204	0.830675778283979
0	0	1206.75952380952	0.000437043687868475	0.777586206896552
0	0	1206.75952380952	0.000437043687868475	0.777586206896552
0	0	6908.875	0.00196066042885175	0.607468123861566
0	5	6908.875	0.00196066042885175	0.607468123861566
0	1	1491.71666666667	0.00254952062627897	0.741349480968858
0	0	1206.75952380952	0.000437043687868475	0.777586206896552
0	1	1491.71666666667	0.00254952062627897	0.741349480968858
0	1	1491.71666666667	0.00254952062627897	0.741349480968858
0	4	1491.71666666667	0.00254952062627897	0.741349480968858
0	1	6483.94325396825	0.000593190792964708	0.715909090909091
0	1	6483.94325396825	0.000593190792964708	0.715909090909091
0	0	17296.9825396826	0.00432771812878715	0.800888230940044
0	1	17296.9825396826	0.00432771812878715	0.800888230940044
0	1	1191.22936507936	0.00329553945444634	0.786096256684492
0	0	1191.22936507936	0.00329553945444634	0.786096256684492
0	4	1206.75952380952	0.000437043687868475	0.777586206896552
0	2	1206.75952380952	0.000437043687868475	0.777586206896552
2	23	2857.42261904763	0.000348743374520733	0.711252653927813
7	24	2857.42261904763	0.000348743374520733	0.711252653927813
0	0	3464.06067821068	0.000201861667697599	0.686175580221998
0	2	2183.03373015873	0.00018865382729441	0.710843373493976
0	0	2183.03373015873	0.00018865382729441	0.710843373493976
0	1	6908.875	0.00196066042885175	0.607468123861566
0	1	1939.15692640693	0.00013088971231075	0.665617623918175
0	3	1443.74343434343	5.84165119241193e-05	0.739430543572045
0	1	1443.74343434343	5.84165119241193e-05	0.739430543572045
0	0	17296.9825396826	0.00116327801819889	0.886317907444668
0	1	6483.94325396825	0.000593190792964708	0.715909090909091
0	3	6483.94325396825	0.000593190792964708	0.715909090909091
0	0	1219.99246031746	0.000392088829019944	0.598478444632291
0	1	1219.99246031746	0.000392088829019944	0.598478444632291
1	6	4124.93950216452	8.11606006033002e-05	0.718929254302103
3	14	4124.93950216452	8.11606006033002e-05	0.718929254302103
4	6	4124.93950216452	0.000240151995000117	0.776012708498809
2	2	4124.93950216452	0.000240151995000117	0.776012708498809
0	1	1987.29044011544	0.000148882393015258	0.596808510638298
1	0	1987.29044011544	0.000148882393015258	0.596808510638298
9	31	2779.62640692641	0.000533136973462166	0.76289592760181
1	0	2134.80068542569	0.000509817027076325	0.729547641963426
4	9	2134.80068542569	0.000509817027076325	0.729547641963426
0	2	3374.3437950938	0.000264387130980316	0.722011385199241
0	2	3374.3437950938	0.000264387130980316	0.722011385199241
0	0	6483.94325396825	0.000593190792964708	0.715909090909091
0	1	1219.99246031746	0.000392088829019944	0.598478444632291
0	0	1219.99246031746	0.000392088829019944	0.598478444632291
0	2	951.392063492064	0.00109080247790701	0.735576923076923
0	0	951.392063492064	0.00109080247790701	0.735576923076923
0	0	1939.15692640693	0.00013088971231075	0.665617623918175
0	0	1939.15692640693	0.00013088971231075	0.665617623918175
0	2	3464.06067821068	0.00293340428881423	0.740450538687561
0	1	1807.26944444444	0.00170146482627712	0.645559210526316
0	0	1807.26944444444	0.00170146482627712	0.645559210526316
1	6	17296.9825396826	0.00116327801819889	0.886317907444668
0	3	1016.44801587302	0.000623426254370971	0.696819085487077
3	14	1016.44801587302	0.000623426254370971	0.696819085487077
0	0	6483.94325396825	0.00144590518853712	0.686035613870665
0	0	6483.94325396825	0.00144590518853712	0.686035613870665
2	1	1626.10858585858	0.000474756336525871	0.79096545615589
1	13	1626.10858585858	0.000474756336525871	0.79096545615589
1	1	1088.49206349206	0.000751109830866189	0.726718885987816
0	1	1088.49206349206	0.000751109830866189	0.726718885987816
0	1	6483.94325396825	0.000593190792964708	0.715909090909091
0	1	6483.94325396825	0.000593190792964708	0.715909090909091
0	0	6483.94325396825	0.00144590518853712	0.686035613870665
0	0	6483.94325396825	0.00144590518853712	0.686035613870665
0	2	5790.62896825397	0.00189778038651873	0.721047331319235
4	9	2134.80068542569	0.000643140106892007	0.756195043964828
6	29	2134.80068542569	0.000643140106892007	0.756195043964828
5	4	3543.51904761905	0.00164194517785643	0.761868300153139
0	2	1443.74343434343	7.95908515994243e-05	0.715579710144927
0	1	1443.74343434343	7.95908515994243e-05	0.715579710144927
0	0	4147.32774170274	0.000364577517132872	0.651969981238274
0	2	4147.32774170274	0.000364577517132872	0.651969981238274
3	11	1572.24166666667	0.00126744958270646	0.707231040564374
0	1	17296.9825396826	0.00292652162738802	0.879964695498676
0	0	17296.9825396826	0.00432771812878715	0.800888230940044
0	1	1443.74343434343	5.84165119241193e-05	0.739430543572045
0	2	6908.875	0.00833509754887924	0.711155378486056
0	5	6908.875	0.00833509754887924	0.711155378486056
3	8	3374.3437950938	3.61090560847891e-05	0.750819672131148
1	0	6483.94325396825	0.00292984573310419	0.882246376811594
0	0	6483.94325396825	0.00292984573310419	0.882246376811594
0	1	1939.15692640693	0.00013088971231075	0.665617623918175
1	1	2183.03373015873	0.00018865382729441	0.710843373493976
6	42	8516.51587301588	0.00187834767103272	0.780782918149466
0	24	8516.51587301588	0.00187834767103272	0.780782918149466
0	0	728.959126984127	0.00149569856167411	0.721631205673759
0	0	728.959126984127	0.00149569856167411	0.721631205673759
0	2	1158.76143578644	0.000835965985709543	0.807712350182387
0	1	2183.03373015873	0.00018865382729441	0.710843373493976
0	0	17296.9825396826	0.00245401295088025	0.800741427247451
0	0	17296.9825396826	0.00245401295088025	0.800741427247451
0	0	6908.875	0.00342711656276386	0.557530402245089
0	3	4395.02857142857	0.00433948589826317	0.685090909090909
0	7	4395.02857142857	0.00433948589826317	0.685090909090909
2	1	1017.20674603175	0.00111610924668907	0.701195219123506
16	77	1833.52658730159	0.00653278530947149	0.564179104477612
3	41	1833.52658730159	0.00653278530947149	0.564179104477612
0	0	2183.03373015873	0.00018865382729441	0.710843373493976
0	0	2183.03373015873	0.00018865382729441	0.710843373493976
3	17	1626.10858585858	0.0010600788306045	0.782889426957224
0	10	1626.10858585858	0.0010600788306045	0.782889426957224
0	1	17296.9825396826	0.00245401295088025	0.800741427247451
0	3	1939.15692640693	0.00013088971231075	0.665617623918175
0	1	1939.15692640693	0.00013088971231075	0.665617623918175
2	8	639.032936507937	0.00041963775189033	0.68187134502924
2	2	639.032936507937	0.00041963775189033	0.68187134502924
0	0	6483.94325396825	0.00702592374819474	0.724594107035478
0	0	6483.94325396825	0.00702592374819474	0.724594107035478
2	9	1857.85634920635	0.00363689599186311	0.738224637681159
0	2	2393.22182539683	0.000559056645461592	0.815198618307427
0	1	3374.3437950938	3.61090560847891e-05	0.750819672131148
0	1	3661.9384920635	0.000920167119478798	0.715454545454545
1	3	3661.9384920635	0.000920167119478798	0.715454545454545
1	1	1656.34682539683	0.00261268431593812	0.809841534612177
0	0	1491.71666666667	0.00254952062627897	0.741349480968858
0	0	1491.71666666667	0.00254952062627897	0.741349480968858
0	0	6908.875	0.00342711656276386	0.557530402245089
0	0	6908.875	0.00342711656276386	0.557530402245089
0	3	4395.02857142857	0.00433948589826317	0.685090909090909
0	1	4395.02857142857	0.00433948589826317	0.685090909090909
1	7	8516.51587301588	0.000924578911952461	0.652329749103943
1	2	8516.51587301588	0.000924578911952461	0.652329749103943
1	0	951.392063492064	0.00141566618073093	0.683590875643856
0	0	951.392063492064	0.00141566618073093	0.683590875643856
0	1	17296.9825396826	0.00432771812878715	0.800888230940044
0	1	17296.9825396826	0.00432771812878715	0.800888230940044
3	21	6908.875	0.00565021839309889	0.406894429055094
1	4	6908.875	0.00565021839309889	0.406894429055094
1	1	1491.71666666667	0.00254952062627897	0.741349480968858
0	6	517.573051948052	0.00303201466895728	0.759892086330935
1	11	517.573051948052	0.00303201466895728	0.759892086330935
0	5	1033.26587301587	5.32965210249068e-05	0.739382239382239
4	6	1033.26587301587	5.32965210249068e-05	0.739382239382239
0	1	17296.9825396826	0.00116327801819889	0.886317907444668
0	0	17296.9825396826	0.00116327801819889	0.886317907444668
0	1	880.145634920635	0.00376095824356095	0.710054559625877
0	3	3374.3437950938	0.000144876044689514	0.659742828882295
0	7	1712.67857142857	0.00076153725854525	0.714792899408284
3	15	1712.67857142857	0.00076153725854525	0.714792899408284
0	0	1491.71666666667	0.00254952062627897	0.741349480968858
0	0	1491.71666666667	0.00254952062627897	0.741349480968858
0	0	4147.32774170274	0.000121276663410479	0.689061154177433
0	0	4147.32774170274	0.000121276663410479	0.689061154177433
0	1	1033.26587301587	0.000405441976520165	0.675338189386056
0	1	1033.26587301587	0.000405441976520165	0.675338189386056
0	6	1017.20674603175	0.00111610924668907	0.701195219123506
0	0	1017.20674603175	0.00111610924668907	0.701195219123506
0	0	4124.93950216452	0.000348405891710251	0.661410018552876
0	2	4124.93950216452	0.000348405891710251	0.661410018552876
0	3	17296.9825396826	0.00116327801819889	0.886317907444668
1	2	1897.5294011544	0.000240151995000117	0.776012708498809
1	0	1897.5294011544	0.000240151995000117	0.776012708498809
1	5	6908.875	0.00833509754887924	0.711155378486056
0	5	6908.875	0.00833509754887924	0.711155378486056
1	2	2134.80068542569	0.000533136973462166	0.76289592760181
0	1	2134.80068542569	0.000533136973462166	0.76289592760181
0	0	1443.74343434343	5.84165119241193e-05	0.739430543572045
0	1	1443.74343434343	5.84165119241193e-05	0.739430543572045
0	0	1158.76143578644	0.00196311035293352	0.798429319371728
0	2	1158.76143578644	0.00196311035293352	0.798429319371728
0	0	951.392063492064	0.00109080247790701	0.735576923076923
0	1	951.392063492064	0.00109080247790701	0.735576923076923
9	25	3374.3437950938	0.000130251664812712	0.713961407491487
0	0	751.850396825396	0.00212087796416178	0.713293650793651
0	0	2183.03373015873	0.00018865382729441	0.710843373493976
1	4	2183.03373015873	0.00018865382729441	0.710843373493976
1	5	2014.16572871573	0.00193420293708641	0.77201646090535
1	1	2014.16572871573	0.00193420293708641	0.77201646090535
2	2	1939.15692640693	0.00013088971231075	0.665617623918175
0	2	1064.21388888889	0.00240383416600204	0.830675778283979
0	1	1064.21388888889	0.00240383416600204	0.830675778283979
0	0	1219.99246031746	0.000392088829019944	0.598478444632291
0	1	1219.99246031746	0.000392088829019944	0.598478444632291
0	0	3661.9384920635	0.00213428680294833	0.661087866108787
0	3	3661.9384920635	0.00213428680294833	0.661087866108787
0	0	1158.76143578644	0.00196311035293352	0.798429319371728
0	3	1158.76143578644	0.00196311035293352	0.798429319371728
1	1	4395.02857142857	0.00698969315314417	0.895791583166333
0	3	1615.21785714286	0.00340129258455368	0.753194888178914
2	3	4395.02857142857	0.00698969315314417	0.895791583166333
0	0	2134.80068542569	0.000533136973462166	0.76289592760181
0	3	2134.80068542569	0.000533136973462166	0.76289592760181
0	1	1807.26944444444	0.00170146482627712	0.645559210526316
0	1	1807.26944444444	0.00170146482627712	0.645559210526316
0	3	728.959126984127	0.00149569856167411	0.721631205673759
0	1	728.959126984127	0.00149569856167411	0.721631205673759
1	0	6908.875	0.00342711656276386	0.557530402245089
0	1	6908.875	0.00342711656276386	0.557530402245089
0	0	1158.76143578644	0.000835965985709543	0.807712350182387
0	1	1158.76143578644	0.000835965985709543	0.807712350182387
0	0	2041.675	0.00505891676829346	0.586179507545671
0	1	2134.80068542569	0.000969641470105257	0.766507177033493
0	0	2134.80068542569	0.000969641470105257	0.766507177033493
0	0	951.392063492064	0.00109080247790701	0.735576923076923
1	5	1443.74343434343	7.95908515994243e-05	0.715579710144927
0	1	728.959126984127	0.00149569856167411	0.721631205673759
2	16	5187.98055555555	0.00505891676829346	0.586179507545671
0	3	951.392063492064	0.00141566618073093	0.683590875643856
0	2	951.392063492064	0.00141566618073093	0.683590875643856
0	2	2036.87301587302	0.000333246415307262	0.640975609756098
0	0	2036.87301587302	0.000333246415307262	0.640975609756098
0	0	2183.03373015873	0.00018865382729441	0.710843373493976
1	7	710.116666666667	9.45918895474555e-05	0.763141993957704
0	2	3661.9384920635	0.000920167119478798	0.715454545454545
0	1	3661.9384920635	0.000920167119478798	0.715454545454545
0	0	1206.75952380952	0.000437043687868475	0.777586206896552
2	3	3661.9384920635	0.0034415228864198	0.678236397748593
0	3	3661.9384920635	0.0034415228864198	0.678236397748593
1	0	1033.26587301587	0.000405441976520165	0.675338189386056
0	3	1158.76143578644	0.000835965985709543	0.807712350182387
0	4	3543.51904761905	0.00312187235736972	0.766756032171582
0	1	3543.51904761905	0.00312187235736972	0.766756032171582
0	1	1146.36976911977	0.000377573405078152	0.684162062615101
0	4	1146.36976911977	0.000377573405078152	0.684162062615101
0	0	3661.9384920635	0.000920167119478798	0.715454545454545
0	0	3661.9384920635	0.000920167119478798	0.715454545454545
0	0	2393.22182539683	0.000559056645461592	0.815198618307427
1	0	6483.94325396825	0.000593190792964708	0.715909090909091
0	0	6483.94325396825	0.000593190792964708	0.715909090909091
0	1	17296.9825396826	0.00116327801819889	0.886317907444668
0	13	1836.75198412699	0.00150734896381218	0.747728860936408
2	3	1836.75198412699	0.00150734896381218	0.747728860936408
0	0	951.392063492064	0.00109080247790701	0.735576923076923
1	0	951.392063492064	0.00109080247790701	0.735576923076923
0	0	3763.07103174604	0.00153115545757066	0.715151515151515
2	7	3763.07103174604	0.00153115545757066	0.715151515151515
0	0	1807.26944444444	0.00170146482627712	0.645559210526316
0	0	1807.26944444444	0.00170146482627712	0.645559210526316
0	1	6908.875	0.00565021839309889	0.406894429055094
0	0	6908.875	0.00565021839309889	0.406894429055094
0	0	1939.15692640693	0.00013088971231075	0.665617623918175
0	1	4124.93950216452	0.000348405891710251	0.661410018552876
0	5	1158.76143578644	0.00196311035293352	0.798429319371728
1	2	4124.93950216452	0.000391682865692586	0.755696202531646
0	0	17296.9825396826	0.00245401295088025	0.800741427247451
0	0	1088.49206349206	0.000751109830866189	0.726718885987816
0	1	1088.49206349206	0.000751109830866189	0.726718885987816
0	4	1146.36976911977	0.000987872468790337	0.66494512588767
3	22	1146.36976911977	0.000987872468790337	0.66494512588767
0	0	6908.875	0.00342711656276386	0.557530402245089
0	0	1939.15692640693	0.00013088971231075	0.665617623918175
0	1	6908.875	0.00342711656276386	0.557530402245089
0	0	1807.26944444444	0.00170146482627712	0.645559210526316
0	0	751.850396825396	0.00212087796416178	0.713293650793651
0	0	1897.5294011544	0.000240151995000117	0.776012708498809
0	0	1897.5294011544	0.000240151995000117	0.776012708498809
0	0	2183.03373015873	0.00018865382729441	0.710843373493976
0	0	1088.49206349206	0.000751109830866189	0.726718885987816
0	0	1158.76143578644	0.000835965985709543	0.807712350182387
0	2	4067.75198412698	0.00166545533437909	0.682459677419355
0	1	1197.10198412698	0.00239897919835861	0.705827937095282
0	0	1807.26944444444	0.00170146482627712	0.645559210526316
1	0	1197.10198412698	0.00358296221501942	0.68850987432675
0	0	3543.51904761905	0.00312187235736972	0.766756032171582
0	0	3543.51904761905	0.00312187235736972	0.766756032171582
6	26	6483.94325396825	0.000537657758579971	0.593978102189781
3	27	6483.94325396825	0.000537657758579971	0.593978102189781
0	1	6908.875	0.00565021839309889	0.406894429055094
3	2	17296.9825396826	0.00433091659784422	0.44528437724982
2	5	17296.9825396826	0.00433091659784422	0.44528437724982
0	2	1495.53571428571	0.00273454227093225	0.607011070110701
0	0	1495.53571428571	0.00273454227093225	0.607011070110701
0	1	2014.16572871573	0.00193420293708641	0.77201646090535
0	2	2014.16572871573	0.00193420293708641	0.77201646090535
0	0	5187.98055555555	0.00898160303518009	0.476214196762142
0	1	5187.98055555555	0.00898160303518009	0.476214196762142
0	1	4124.93950216452	0.000391682865692586	0.755696202531646
0	2	4124.93950216452	0.000391682865692586	0.755696202531646
0	0	4395.02857142857	0.00698969315314417	0.895791583166333
0	0	4395.02857142857	0.00698969315314417	0.895791583166333
0	0	17296.9825396826	0.00433091659784422	0.44528437724982
0	0	17296.9825396826	0.00433091659784422	0.44528437724982
0	1	17296.9825396826	0.00245401295088025	0.800741427247451
0	0	17296.9825396826	0.00245401295088025	0.800741427247451
0	0	1016.44801587302	0.000741747104563174	0.672993960310613
0	0	1016.44801587302	0.000741747104563174	0.672993960310613
0	1	754.214682539682	0.00493471432453042	0.665758401453224
0	1	754.214682539682	0.00493471432453042	0.665758401453224
0	0	1443.74343434343	5.84165119241193e-05	0.739430543572045
0	0	1443.74343434343	5.84165119241193e-05	0.739430543572045
0	0	1206.75952380952	0.000437043687868475	0.777586206896552
0	0	1206.75952380952	0.000437043687868475	0.777586206896552
0	2	1333.92817460317	0.00252986407654689	0.698974836905871
0	0	1333.92817460317	0.00252986407654689	0.698974836905871
0	0	6483.94325396825	0.00144590518853712	0.686035613870665
0	0	6483.94325396825	0.00144590518853712	0.686035613870665
0	1	5790.62896825397	0.00189778038651873	0.721047331319235
0	0	1158.76143578644	0.0010381181309751	0.721843003412969
0	1	1158.76143578644	0.0010381181309751	0.721843003412969
2	2	2134.80068542569	0.000509817027076325	0.729547641963426
2	2	2134.80068542569	0.000509817027076325	0.729547641963426
1	3	3763.07103174604	0.00145717581397115	0.43083994985374
0	0	3374.3437950938	0.000144876044689514	0.659742828882295
0	0	3374.3437950938	0.000144876044689514	0.659742828882295
0	0	728.959126984127	0.00149569856167411	0.721631205673759
0	0	728.959126984127	0.00149569856167411	0.721631205673759
0	1	1017.20674603175	0.00162917787300961	0.688785046728972
0	0	1714.20555555556	0.00464578717218771	0.823099415204678
0	1	6908.875	0.00565021839309889	0.406894429055094
0	1	6908.875	0.00565021839309889	0.406894429055094
3	9	710.116666666667	5.84165119241193e-05	0.739430543572045
0	2	17296.9825396826	0.00433091659784422	0.44528437724982
0	0	17296.9825396826	0.00433091659784422	0.44528437724982
0	3	1712.67857142857	0.00376223989276687	0.758798283261803
0	0	1712.67857142857	0.00376223989276687	0.758798283261803
0	0	4147.32774170274	0.000808944818109734	0.847442680776014
0	0	3374.3437950938	0.000144876044689514	0.659742828882295
0	0	3374.3437950938	0.000144876044689514	0.659742828882295
0	1	1033.26587301587	0.000405441976520165	0.675338189386056
0	0	1033.26587301587	0.000405441976520165	0.675338189386056
1	3	17296.9825396826	0.00116327801819889	0.886317907444668
0	1	17296.9825396826	0.00116327801819889	0.886317907444668
0	0	1807.26944444444	0.00170146482627712	0.645559210526316
0	0	1807.26944444444	0.00170146482627712	0.645559210526316
0	0	3661.9384920635	0.000920167119478798	0.715454545454545
0	1	3661.9384920635	0.000920167119478798	0.715454545454545
0	0	1206.75952380952	0.000437043687868475	0.777586206896552
0	1	1206.75952380952	0.000437043687868475	0.777586206896552
7	66	802.027777777778	0.0042050067662049	0.566308243727599
2	8	17296.9825396826	0.00245401295088025	0.800741427247451
0	0	1807.26944444444	0.00170146482627712	0.645559210526316
0	2	1807.26944444444	0.00170146482627712	0.645559210526316
0	0	3464.06067821068	0.000201861667697599	0.686175580221998
0	0	1443.74343434343	5.84165119241193e-05	0.739430543572045
0	0	1443.74343434343	5.84165119241193e-05	0.739430543572045
